"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","geo_altitude","on_ground","velocity","true_track","vertical_rate","sensors","baro_altitude","squawk","spi","position_source","category",""
"                  StateVector(dict_values(['7c78ab'"," 'QLK1502 '"," 'Australia'","1745866297","1745866297","153.1228","-27.3829"," None"," True","0","258.75"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e4956e'"," 'GLO1687 '"," 'Brazil'","1745866506","1745866506","-46.8479","-21.2155","10660.38"," False","235.07","171.57","-0.33"," None","11315.7"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3e2b0'"," 'N35CK   '"," 'United States'","1745866507","1745866507","-89.6666","30.6998","2682.24"," False","81.9","87.12","-0.33"," None","2849.88"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac0c8b'"," 'SWA2917 '"," 'United States'","1745866507","1745866507","-95.8179","35.3687","11582.4"," False","210.17","303.92","0"," None","11993.88"," '3264'"," False","0"," 0]))",""
"                  StateVector(dict_values(['abe030'"," 'SWA3045 '"," 'United States'","1745866507","1745866507","-97.68","30.2389","304.8"," False","66.9","178.68","-2.28"," None","297.18"," '3433'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa46ae'"," 'EJA761  '"," 'United States'","1745866506","1745866506","-98.9709","38.2608","13106.4"," False","234.65","315.8","-0.65"," None","13373.1"," '2311'"," False","0"," 0]))",""
"                  StateVector(dict_values(['abec6c'"," 'SWA2991 '"," 'United States'","1745866497","1745866497","-95.6937","29.6432","1828.8"," False","123.08","92.64","-4.23"," None","1920.24"," '4574'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa2ca2'"," 'CNS901  '"," 'United States'","1745866506","1745866507","-80.1379","32.7682","1668.78"," False","87.04","214.16","7.8"," None","1790.7"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['43c6f5'"," 'TARTN19 '"," 'United Kingdom'","1745866507","1745866507","2.2272","53.2124","4876.8"," False","191.56","40.53","0"," None","5113.02"," '6067'"," False","0"," 13]))",""
"                  StateVector(dict_values(['ae531c'"," 'R08883  '"," 'United States'","1745866507","1745866507","-122.6119","47.1707","502.92"," False","41.92","165.79","-2.6"," None","586.74"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a51bc0'"," 'N4280S  '"," 'United States'","1745866465","1745866465","-87.2008","36.0094","1264.92"," False","78.04","245.46","0.65"," None","731.52"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a52ef5'"," 'N433HC  '"," 'United States'","1745866505","1745866507","-76.1137","41.7965","7924.8"," False","143.91","245.73","0.33"," None","8084.82"," '0057'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a72859'"," 'EJA560  '"," 'United States'","1745866497","1745866504","-100.5663","38.2249","13106.4"," False","185.65","235.39","0.33"," None","13342.62"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4078ef'"," 'EZY72ND '"," 'United Kingdom'","1745866507","1745866507","2.9362","48.8236","10988.04"," False","217.92","327.44","0"," None","11186.16"," '6775'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8965f5'"," 'ETD19G  '"," 'United Arab Emirates'","1745866507","1745866507","-73.6263","42.0051","10965.18"," False","256.7","209.8","-0.33"," None","11102.34"," '6062'"," False","0"," 0]))",""
"                  StateVector(dict_values(['acc3f7'"," 'EDV5460 '"," 'United States'","1745866506","1745866507","-73.7126","39.9116","6416.04"," False","211.71","205.32","10.4"," None","6606.54"," '3010'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a56b35'"," 'N44836  '"," 'United States'","1745866504","1745866504","-72.0837","42.9415","731.52"," False","49.14","210.86","-0.33"," None","899.16"," '1200'"," False","0"," 0]))",""
"                  StateVector(dict_values(['c01dac'"," 'FLE1889 '"," 'Canada'","1745866507","1745866507","-119.5285","34.4064","8473.44"," False","196.45","324.27","8.13"," None","8580.12"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3eefb'"," 'N35229  '"," 'United States'","1745866399","1745866506","-80.7151","25.5794","662.94"," False","52.08","183.96","2.6"," None","723.9"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a5ce40'"," 'SWA2684 '"," 'United States'","1745866507","1745866507","-99.4767","31.4921","8846.82"," False","223.25","139.3","-2.6"," None","9243.06"," '2552'"," False","0"," 0]))",""
"                  StateVector(dict_values(['405ee0'"," 'SHT13H  '"," 'United Kingdom'","1745866507","1745866507","-0.9737","51.8617","4122.42"," False","168.29","132.03","-7.15"," None","4381.5"," '7667'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a5bb10'"," 'CNS82   '"," 'United States'","1745866339","1745866339","-107.0577","37.5041","8229.6"," False","176.78","37.67","0"," None","8305.8"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a522b3'"," 'N43VU   '"," 'United States'","1745866503","1745866503","-86.474","40.0607","1013.46"," False","55.15","107.93","2.6"," None","1059.18"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4d021b'"," 'AIRESC1 '"," 'Luxembourg'","1745866506","1745866506","6.0982","49.6193","335.28"," False","12.87","92.29","-0.65"," None","487.68"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a0d29f'"," 'FDL52   '"," 'United States'","1745866507","1745866507","-72.9432","41.6956","1592.58"," False","59.99","95.91","0"," None","1668.78"," '1200'"," False","0"," 0]))",""
"                  StateVector(dict_values(['abf375'"," 'SWA1348 '"," 'United States'","1745866507","1745866507","-87.1667","30.966","4511.04"," False","191.95","208.14","-13.33"," None","4800.6"," '1311'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a69e45'"," 'N5253C  '"," 'United States'","1745866257","1745866299","-81.4659","30.7064","1287.78"," False","53.59","3.3","0"," None","1379.22"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a668f1'"," 'VAR512  '"," 'United States'","1745866507","1745866507","-113.2389","33.4709","861.06"," False","63.96","253.17","-2.28"," None","861.06"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['c08749'"," 'PNO719  '"," 'Canada'","1745866332","1745866332","-70.1943","47.4184","5364.48"," False","150.13","228.33","-6.83"," None","5631.18"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a59891'"," 'N46PK   '"," 'United States'","1745866504","1745866506","-90.9102","30.1885","175.26"," False","60.31","278.34","-0.65"," None","198.12"," '0426'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4078db'"," 'AUR41LC '"," 'United Kingdom'","1745866506","1745866507","-1.357","49.6203","4267.2"," False","145.73","260.04","-0.33"," None","4450.08"," '6313'"," False","0"," 0]))",""
"                  StateVector(dict_values(['acb0b6'"," 'ASA390  '"," 'United States'","1745866504","1745866504","-99.8958","38.634","10668"," False","275.22","66.07","0"," None","10904.22"," '7625'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4d0243'"," 'LXLMS   '"," 'Luxembourg'","1745866507","1745866507","-70.7968","44.7998","13106.4"," False","255.19","222.79","0"," None","13121.64"," '2436'"," False","0"," 0]))",""
"                  StateVector(dict_values(['39c9ee'"," 'FHSPO   '"," 'France'","1745866480","1745866480","-5.2239","48.3956","525.78"," False","57.48","135.73","-2.93"," None","647.7"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab6800'"," 'JBU1103 '"," 'United States'","1745866506","1745866506","-81.0188","33.6261","11582.4"," False","233.83","199.67","0"," None","11993.88"," '1403'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a402ea'"," 'N358EA  '"," 'United States'","1745866379","1745866379","-113.1166","32.8591","1965.96"," False","39.35","258.69","0.33"," None","1996.44"," '2121'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa8f1b'"," 'N78KN   '"," 'United States'","1745866507","1745866507","-69.5339","43.8557","3596.64"," False","189.74","201.14","0.33"," None","3649.98"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a5721e'"," 'N450AB  '"," 'United States'","1745866507","1745866507","-82.3146","38.7319","11887.2"," False","244.46","101.29","-0.33"," None","12161.52"," '7250'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a99077'"," 'AAL2644 '"," 'United States'","1745866507","1745866507","-87.4207","42.285","1813.56"," False","126.94","192.4","0"," None","1851.66"," '1154'"," False","0"," 4]))",""
"                  StateVector(dict_values(['a402ee'"," 'N358EE  '"," 'United States'","1745866506","1745866507","-79.7453","33.6612","13716"," False","217.56","28.69","0"," None","14066.52"," '1657'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a9ec98'"," 'N739BE  '"," 'United States'","1745866507","1745866507","-104.5086","39.8072","1950.72"," False","54.03","91.09","-2.6"," None","1920.24"," '1200'"," False","0"," 0]))",""
"                  StateVector(dict_values(['478f43'"," 'SAS909  '"," 'Norway'","1745866506","1745866506","-74.249","41.7418","3558.54"," False","134.57","197.12","0"," None","3672.84"," '6022'"," False","0"," 0]))",""
"                  StateVector(dict_values(['781416'"," 'CSH898  '"," 'China'","1745866507","1745866507","19.2036","47.4593","381"," False","92.5","312.3","14.96"," None","518.16"," '4247'"," False","0"," 0]))",""
"                  StateVector(dict_values(['abe056'"," 'SWA2004 '"," 'United States'","1745866507","1745866507","-115.3841","35.7291","5417.82"," False","210.47","181.4","11.05"," None","5478.78"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['75025b'"," 'MAS140  '"," 'Malaysia'","1745866507","1745866507","112.8765","-5.889","11582.4"," False","243.97","307.55","-0.33"," None","12359.64"," None"," False","0"," 1]))",""
"                  StateVector(dict_values(['75025a'"," 'MAS195  '"," 'Malaysia'","1745866507","1745866507","76.2718","16.2306","11277.6"," False","264.12","116.12","0.33"," None","11917.68"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a7a08a'"," ''"," 'United States'","1745866485","1745866506","-64.1664","49.6764","10363.2"," False","246.33","226.27","0"," None","10256.52"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['76cd41'"," 'SIA302  '"," 'Singapore'","1745866194","1745866194","103.1694","4.0208","8382"," False","255.35","338.24","2.93"," None","8877.3"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a9ec7f'"," 'ENY4130 '"," 'United States'","1745866350","1745866350","-87.8979","41.9725"," None"," True","5.14","241.88"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['76cd43'"," 'SIA387  '"," 'Singapore'","1745866507","1745866507","85.6043","21.8643","12496.8"," False","274.09","132.95","0"," None","13060.68"," '0722'"," False","0"," 0]))",""
"                  StateVector(dict_values(['76cd42'"," 'SIA338  '"," 'Singapore'","1745866507","1745866507","3.145","49.3374","4366.26"," False","186.39","247.61","-5.2"," None","4564.38"," '3207'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a655d7'"," 'VOI7790 '"," 'United States'","1745866506","1745866506","-113.8604","31.4921","10972.8"," False","195.64","309.13","0"," None","11178.54"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['c00b9d'"," 'JZA859  '"," 'Canada'","1745866507","1745866507","-75.009","39.9171","800.1"," False","87.72","256.78","0.33"," None","891.54"," '6265'"," False","0"," 1]))",""
"                  StateVector(dict_values(['781ed4'"," 'CKK206  '"," 'China'","1745866507","1745866507","11.6376","55.056","10058.4"," False","247","61.51","0"," None","10233.66"," '3160'"," False","0"," 0]))",""
"                  StateVector(dict_values(['c00b9c'"," 'JZA542  '"," 'Canada'","1745866507","1745866507","-79.6118","43.6748"," None"," True","6.94","267.19"," None"," None"," None"," '6335'"," False","0"," 0]))",""
"                  StateVector(dict_values(['780ba3'"," 'CSN6040 '"," 'China'","1745866482","1745866484","44.9628","41.6682"," None"," True","1.03","123.75"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['48418d'"," 'KLM94M  '"," 'Kingdom of the Netherlands'","1745866507","1745866507","5.2886","52.3357","2034.54"," False","141.9","226.18","-4.23"," None","2217.42"," '0763'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a19aaa'"," 'ENY4287 '"," 'United States'","1745866506","1745866507","-96.5469","32.4697","5219.7"," False","209.05","302.95","-9.1"," None","5547.36"," '7302'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ad815e'"," 'N97AT   '"," 'United States'","1745866283","1745866283","-122.2251","47.3264"," None"," True","2.57","16.88"," None"," None"," None"," '4240'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8881a8'"," 'VJC864  '"," 'Viet Nam'","1745866507","1745866507","121.2083","25.5222","10668"," False","264.46","44.76","0"," None","11247.12"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a19ab1'"," 'AAY1560 '"," 'United States'","1745866507","1745866507","-86.9006","40.6831","10972.8"," False","218.88","337.47","0"," None","11315.7"," '5774'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ade472'"," 'N9944Q  '"," 'United States'","1745866313","1745866313","-87.3574","30.4679","701.04"," False","46.48","84.92","-2.93"," None","762"," '6252'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a19ab4'"," 'N202NY  '"," 'United States'","1745866498","1745866498","-82.0794","27.9846","312.42"," False","35.72","41.5","-1.95"," None","350.52"," '1200'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a9a573'"," 'TIV720  '"," 'United States'","1745866506","1745866507","-104.2278","31.7105","13716"," False","202.76","278.32","0"," None","14066.52"," '0554'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a41722'"," 'UAL2188 '"," 'United States'","1745866507","1745866507","-85.9921","31.8457","11277.6"," False","244.35","122.18","0"," None","11757.66"," '3240'"," False","0"," 0]))",""
"                  StateVector(dict_values(['c00b8a'"," 'JZA608  '"," 'Canada'","1745866507","1745866507","-71.0888","42.1908","952.5"," False","100.71","19.08","-5.53"," None","1021.08"," '6213'"," False","0"," 1]))",""
"                  StateVector(dict_values(['a0345f'"," 'RPA4382 '"," 'United States'","1745866507","1745866507","-86.7892","42.1477","6256.02"," False","207.09","87.01","8.13"," None","6477"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aaa9b6'"," 'SWA2280 '"," 'United States'","1745866507","1745866507","-115.2448","35.945","1584.96"," False","113.72","24.59","-5.85"," None","1615.44"," '4766'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a81b7d'"," 'N621RT  '"," 'United States'","1745866507","1745866507","-119.116","35.3892","3139.44"," False","87.69","341.88","0"," None","3185.16"," '7346'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab1932'"," 'LTA814  '"," 'United States'","1745866381","1745866381","-86.3856","39.7322","853.44"," False","54.7","301.15","-1.3"," None","891.54"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e8032e'"," 'SKU645  '"," 'Chile'","1745866507","1745866507","-45.445","-25.5352","10972.8"," False","206.36","221.16","0.33"," None","11544.3"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['780bb7'"," 'CAO3102 '"," 'China'","1745866507","1745866507","21.2077","57.4952","10058.4"," False","263.3","65.04","0"," None","10050.78"," '0217'"," False","0"," 1]))",""
"                  StateVector(dict_values(['a4c7b9'"," 'N407MD  '"," 'United States'","1745866487","1745866490","-84.5897","33.3688","274.32"," False","39.26","121.61","-2.93"," None","342.9"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac390f'"," 'AAL866  '"," 'United States'","1745866266","1745866315","-111.9997","33.4365"," None"," True","0","90"," None"," None"," None"," '3141'"," False","0"," 4]))",""
"                  StateVector(dict_values(['a882f8'"," 'PDT5876 '"," 'United States'","1745866506","1745866506","-91.5692","42.4565","3368.04"," False","143.86","279.26","-5.85"," None","3451.86"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['acaa5d'"," 'N915MM  '"," 'United States'","1745866506","1745866507","-119.8487","34.1316","3688.08"," False","95.07","80.03","0"," None","3741.42"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['87aad9'"," 'UNJYO4  '"," 'Japan'","1745866506","1745866506","139.7791","35.5495"," None"," True","7.72","329.06"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['7c16e1'"," 'RSCU500 '"," 'Australia'","1745866506","1745866507","152.5594","-27.5741","906.78"," False","75.62","90","0"," None","990.6"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a16786'"," 'N738CN  '"," 'United States'","1745866268","1745866268","-80.4655","27.3921","853.44"," False","50.12","342.68","1.3"," None","929.64"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['461fa7'"," 'FIN6AK  '"," 'Finland'","1745866507","1745866507","23.3325","43.4641","11574.78"," False","223.53","350.86","0"," None","11681.46"," '2262'"," False","0"," 0]))",""
"                  StateVector(dict_values(['461fa8'"," 'FIN50J  '"," 'Finland'","1745866480","1745866506","16.1182","54.5314","11292.84"," False","222.52","27.69","0.33"," None","11376.66"," '6644'"," False","0"," 0]))",""
"                  StateVector(dict_values(['e8033d'"," 'SKX5591 '"," 'Chile'","1745866221","1745866222","-77.7732","-10.6822","7627.62"," False","209.84","154.13","-11.7"," None","8161.02"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['461fa9'"," 'FIN1CW  '"," 'Finland'","1745866507","1745866507","10.2358","54.7741","10668"," False","224.26","49","0"," None","10843.26"," '2305'"," False","0"," 0]))",""
"                  StateVector(dict_values(['461fa3'"," 'FIN7GR  '"," 'Finland'","1745866507","1745866507","0.8402","51.6967","9311.64"," False","162.54","263.64","-3.25"," None","4907.28"," '7674'"," False","0"," 0]))",""
"                  StateVector(dict_values(['461fa5'"," 'FIN5AR  '"," 'Finland'","1745866506","1745866507","17.4274","58.9988","11582.4"," False","209.2","246.52","-0.33"," None","11521.44"," '6207'"," False","0"," 0]))",""
"                  StateVector(dict_values(['461fa1'"," 'FIN7PW  '"," 'Finland'","1745866507","1745866507","-3.4518","55.4468","10668"," False","246.69","46.18","0"," None","10873.74"," '2224'"," False","0"," 0]))",""
"                  StateVector(dict_values(['484186'"," 'TRA1X   '"," 'Kingdom of the Netherlands'","1745866507","1745866507","19.8182","45.5956","11582.4"," False","224.86","324.31","0"," None","11711.94"," '2646'"," False","0"," 1]))",""
"                  StateVector(dict_values(['a8228e'"," 'JTZ623  '"," 'United States'","1745866507","1745866507","-108.0818","34.4309","13723.62"," False","262.74","74.44","0.98"," None","13975.08"," '7771'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab5faa'"," 'SWA3345 '"," 'United States'","1745866507","1745866507","-82.6277","27.8377","1813.56"," False","146.94","266.19","17.23"," None","1920.24"," '7727'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4ada2'"," 'N400LG  '"," 'United States'","1745866507","1745866507","-104.8435","39.4122","2651.76"," False","75.28","356.08","-4.23"," None","2651.76"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2d710'"," 'SKW3824 '"," 'United States'","1745866506","1745866507","-122.0137","47.8274","2423.16"," False","137.87","255.96","-7.15"," None","2499.36"," '7023'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aaf931'"," 'N806LR  '"," 'United States'","1745866507","1745866507","-98.1155","31.5283","2430.78"," False","80.69","188.8","0"," None","2529.84"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['40799b'"," 'CFE93G  '"," 'United Kingdom'","1745866507","1745866507","-1.3509","52.9975","9250.68"," False","217.97","331.68","6.18"," None","9509.76"," '7743'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a57db5'"," 'ERU453  '"," 'United States'","1745866506","1745866507","-81.1111","29.3024","-30.48"," False","32.7","77.28","4.23"," None","22.86"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a81b9d'"," 'N621T   '"," 'United States'","1745866504","1745866504","-112.2472","41.0138","1524"," False","49.82","144.67","0.65"," None","1562.1"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['406673'"," 'EZY81DJ '"," 'United Kingdom'","1745866215","1745866216","30.7443","37.2703","4297.68"," False","153.23","296.31","9.75"," None","4427.22"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aaa9d8'"," 'SWA2298 '"," 'United States'","1745866507","1745866507","-83.4364","34.2522","10668"," False","233.98","116.79","0"," None","11064.24"," '0636'"," False","0"," 0]))",""
"                  StateVector(dict_values(['c81e2c'"," 'ANZ582  '"," 'New Zealand'","1745866507","1745866507","174.7133","-37.0319","320.04"," False","67.86","70.05","-3.9"," None","365.76"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3e426'"," 'N35TJ   '"," 'United States'","1745866507","1745866507","-77.0991","40.9894","2179.32"," False","83.35","90.71","0"," None","2263.14"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['406670'"," 'EZY67BQ '"," 'United Kingdom'","1745866477","1745866477","-3.7915","42.655","10972.8"," False","231.77","355.29","0"," None","11277.6"," '4517'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a1b725'"," 'N20997  '"," 'United States'","1745866498","1745866498","-80.6449","35.015","381"," False","40.25","234.89","-6.5"," None","457.2"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['50848a'"," 'MSC2929 '"," 'Ukraine'","1745866507","1745866507","14.6821","50.5679","8061.96"," False","216.01","137.99","12.03"," None","8260.08"," '4372'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ae51eb'"," 'DOG92   '"," 'United States'","1745866504","1745866504","-81.1981","32.1205"," None"," True","5.92","185.62"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['40665f'"," 'TOM1DJ  '"," 'United Kingdom'","1745866500","1745866504","20.012","42.7543","11887.2"," False","227.84","130.05","-0.33"," None","12001.5"," '4711'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4fd0e'"," 'EJA420  '"," 'United States'","1745866507","1745866507","-78.9977","35.3061","12496.8"," False","212.61","29.42","0"," None","12824.46"," '2345'"," True","0"," 0]))",""
"                  StateVector(dict_values(['a27406'"," 'N2571M  '"," 'United States'","1745866507","1745866507","-71.1464","41.8959","1287.78"," False","42.5","321.88","-0.98"," None","1341.12"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['7c29da'"," '        '"," 'Australia'","1745866506","1745866506","144.8448","-37.672"," None"," True","4.63","146.25"," None"," None"," None"," '1035'"," False","0"," 0]))",""
"                  StateVector(dict_values(['461faa'"," 'FIN22P  '"," 'Finland'","1745866507","1745866507","13.511","56.1808","10675.62"," False","226.89","51.26","0"," None","10782.3"," '2276'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab79de'"," 'AAL1963 '"," 'United States'","1745866507","1745866507","-74.1936","45.3022","3375.66"," False","160.22","58.66","-10.73"," None","3451.86"," '2220'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a25a58'"," 'N25030  '"," 'United States'","1745866507","1745866507","-85.2841","35.7772","2834.64"," False","60.47","9.3","-0.65"," None","2941.32"," '1200'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2c43e'"," 'ASA1108 '"," 'United States'","1745866507","1745866507","-120.317","40.684","10668"," False","267.18","166.98","0"," None","10828.02"," '6632'"," False","0"," 0]))",""
"                  StateVector(dict_values(['7812bd'"," 'CXA850  '"," 'China'","1745866507","1745866507","-76.8401","43.8651","9745.98"," False","220.31","326.72","-0.33"," None","9921.24"," '7102'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ab1964'"," 'JTZ814  '"," 'United States'","1745866507","1745866507","-98.8374","43.5511","13106.4"," False","213.8","279.42","0"," None","13258.8"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a68b85'"," 'N52013  '"," 'United States'","1745866507","1745866507","-123.0653","45.5651","426.72"," False","47.87","268.15","-0.33"," None","502.92"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4a0442'"," 'BTI15L  '"," 'Romania'","1745866507","1745866507","13.007","60.1441","8061.96"," False","259.78","104.45","10.08"," None","8046.72"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4a0441'"," 'BTI2PG  '"," 'Romania'","1745866506","1745866507","24.1403","58.1324","7437.12"," False","209.4","184.09","-8.13"," None","7452.36"," '0447'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aadf34'"," 'N8WW    '"," 'United States'","1745866506","1745866507","-112.2997","33.7646","1821.18"," False","85.75","109.63","0.65"," None","1821.18"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a6f577'"," 'N54781  '"," 'United States'","1745866424","1745866424","-82.0841","27.7759","464.82"," False","37.47","45.56","3.9"," None","510.54"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bcda6'"," ''"," 'Turkey'","1745866209","1745866209","30.8005","36.8916"," None"," True","6.43","95.62"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a9687f'"," 'N705Q   '"," 'United States'","1745866373","1745866373","-84.6491","42.9558","1310.64"," False","68.94","0","-0.33"," None","1325.88"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bcda4'"," 'SXS7NE  '"," 'Turkey'","1745866507","1745866507","-1.7968","52.7678","6141.72"," False","189.71","149.89","11.38"," None","6385.56"," '2265'"," False","0"," 0]))",""
"                  StateVector(dict_values(['8a0988'"," 'TNU168  '"," 'Indonesia'","1745866304","1745866304","113.5199","22.0762","7620"," False","218","161.14","0"," None","8069.58"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a38d77'"," 'EJA328  '"," 'United States'","1745866489","1745866504","-100.2161","37.6369","13106.4"," False","190.11","282.34","0"," None","13350.24"," '5746'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4ca719'"," 'ITY356  '"," 'Ireland'","1745866507","1745866507","5.9036","46.8525","10363.2"," False","214.64","307.5","-0.33"," None","10561.32"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2b112'"," 'UAL2075 '"," 'United States'","1745866507","1745866507","-110.549","35.0924","10668"," False","266.55","73.98","0"," None","10767.06"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a6f581'"," 'SCX3026 '"," 'United States'","1745866507","1745866507","-78.6358","37.3985","8191.5"," False","227.32","293.9","11.7"," None","8481.06"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['484161'"," 'KLM58C  '"," 'Kingdom of the Netherlands'","1745866507","1745866507","5.7046","52.2649","6621.78"," False","193.95","110.98","12.68"," None","6873.24"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['484164'"," 'KLM82D  '"," 'Kingdom of the Netherlands'","1745866507","1745866507","1.3865","47.6376","10972.8"," False","222.48","10.66","0"," None","11170.92"," '5522'"," False","0"," 0]))",""
"                  StateVector(dict_values(['48414d'"," 'TRA97F  '"," 'Kingdom of the Netherlands'","1745866507","1745866507","13.6256","45.0956","10363.2"," False","224.56","309.05","0"," None","10469.88"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2bd61'"," 'N276GE  '"," 'United States'","1745866506","1745866507","-76.9323","40.3263","853.44"," False","75.74","103.75","1.63"," None","937.26"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a25a64'"," 'N2504B  '"," 'United States'","1745866505","1745866506","-75.1777","40.917","548.64"," False","65.8","309.29","2.6"," None","586.74"," '1200'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a32ad5'"," 'DAL930  '"," 'United States'","1745866507","1745866507","-103.6656","34.3431","10355.58"," False","219.6","317.75","-0.33"," None","10668"," '4044'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4bcdaa'"," 'SXS2KL  '"," 'Turkey'","1745866507","1745866507","22.5797","43.8449","10972.8"," False","232.14","297.02","0"," None","11109.96"," '3216'"," False","0"," 0]))",""
"                  StateVector(dict_values(['aaf960'"," 'AAL2236 '"," 'United States'","1745866480","1745866480","-87.8911","41.9702"," None"," True","5.14","284.06"," None"," None"," None"," '2461'"," False","0"," 0]))",""
